dataset_label,dataset_session,dataset_row_index,dataset_manual_lap_count,dataset_manual_lap_marked,dataset_manual_lap_mark_at_ms,dataset_manual_lap_mark_age_ms,timestamp_unix_ms,uptime_ms,state,local_mode,local_mode_candidate,ai_source,ai_track_mode,line_pos,line_lost,lost_ms,balance_lr,confidence_fast,confidence_avg,sensor_sum,sensor_max,norm0,norm1,norm2,norm3,raw0,raw1,raw2,raw3,pos_norm,trend_pos,trend_pos_avg,curve_intensity,pid_error,pid_integral,pid_d_filt,pid_correction,motor_a_pwm,motor_b_pwm,base_eff,ai_confidence,ai_blend,ai_speed_factor,ai_kp_scale,ai_ki_scale,ai_kd_scale,ai_pivot_threshold,ai_pivot_cap,ai_recovery_bias,dominant_sensor,dataset_label_age_ms,dataset_label_set_at_ms,dataset_label_source,dataset_label_valid,drive_profile,intersection_active,intersection_score,last_dir,run_elapsed_ms,run_intersection_count,run_lap_estimate,seq_fast,seq_slow,timestamp_valid
straight,session_20260423_153802,22,0,0,0,0,1776980290000,2638581,running,right_hard,right_hard,heuristic,straight,1336,0,0,0.908484,0.866033,0.866033,1049,946,21,27,55,946,0,0,0,0,0.890667,0.006,0.040333,0.275131,0.890667,0.030521,4.458283,1.25,135,-60,60,0.905493,0.58,0,0,0,0,0,0,0.25,right_outer,0,0,auto:ai_track_mode,1,normal,0,0.11726,right,2102,1,0,18270,0,1
curve,session_20260423_153802,23,0,0,0,0,1776980290000,2638830,running,left_hard,left_hard,heuristic,right_hard,-309,0,0,-0.254919,0.96865,0.96865,2236,954,449,954,791,42,0,0,0,0,-0.206,-0.159333,-0.089111,0.601733,-0.206,0.010017,-9.696652,-1.25,0,184,82,0.607049,0.58,0,0,0,0,0,0,0.344327,left_inner,0,0,auto:ai_track_mode,1,normal,0,0.484926,left,2352,1,0,18272,0,1
curve,session_20260423_153802,24,0,0,0,0,1776980290000,2639081,running,right_soft,right_soft,heuristic,right_hard,644,0,0,0.606869,0.982583,0.982583,2213,969,54,381,969,809,0,0,0,0,0.429333,-0.046,-0.022778,0.389474,0.429333,-0.028049,-8.37019,-1.25,0,168,75,0.889689,0.58,0,0,0,0,0,0,0.316587,right_inner,0,0,auto:ai_track_mode,1,normal,0,0.590133,right,2602,1,0,18273,0,1
curve,session_20260423_153802,25,0,0,0,0,1776980290000,2639332,running,right_hard,right_hard,heuristic,right_hard,1081,0,0,0.896241,0.821933,0.821933,1330,875,33,36,386,875,0,0,0,0,0.720667,-0.020667,-0.021778,0.377507,0.720667,0.000853,-8.13101,-1.25,-60,126,56,0.759207,0.58,0,0,0,0,0,0,0.345282,right_outer,0,0,auto:ai_track_mode,1,normal,0,0.13135,right,2853,2,0,18274,0,1
curve,session_20260423_153802,26,0,0,0,0,1776980291000,2639581,running,right_hard,right_hard,heuristic,right_hard,1040,0,0,0.92142,0.8976,0.8976,1578,938,23,39,578,938,0,0,0,0,0.693333,-0.016,-0.018222,0.346804,0.693333,0.000187,-7.576762,-1.25,-60,128,57,0.765809,0.58,0,0,0,0,0,0,0.350228,right_outer,0,0,auto:ai_track_mode,1,normal,0,0.153942,right,3103,2,0,18275,0,1
curve,session_20260423_153802,27,0,0,0,0,1776980291000,2639831,running,right_hard,right_hard,heuristic,right_hard,838,0,0,0.910297,0.797231,0.797231,1583,885,20,51,885,627,0,0,0,0,0.558667,0.02,0.026444,0.387943,0.558667,0.033342,8.111915,1.25,150,-60,67,0.847626,0.58,0,0,0,0,0,0,0.368062,right_inner,0,0,auto:ai_track_mode,1,normal,0,0.152755,right,3353,2,0,18276,0,1
curve,session_20260423_153802,28,0,0,0,0,1776980291000,2640081,running,left_hard,left_hard,heuristic,left_hard,-1228,0,0,-0.817035,0.6671,0.6671,634,547,547,29,31,27,0,0,0,0,-0.818667,0.014667,0.010889,0.251968,-0.818667,0.001717,5.645875,1.25,121,-60,54,0.87054,0.58,0,0,0,0,0,0,-0.369116,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.074001,left,3603,2,0,18277,0,1
curve,session_20260423_153802,29,0,0,0,0,1776980291000,2640332,running,left_hard,left_hard,heuristic,left_hard,-1086,0,0,-0.923642,0.831017,0.831017,1362,879,879,431,24,28,0,0,0,0,-0.724,0.004,0.016556,0.272777,-0.724,-0.008659,5.826086,1.25,130,-60,58,0.750657,0.58,0,0,0,0,0,0,-0.349343,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.134975,left,3854,2,0,18279,0,1
curve,session_20260423_153802,30,0,0,0,0,1776980292000,2640584,running,left_hard,left_hard,heuristic,left_hard,-959,0,0,-0.920958,0.837831,0.837831,1670,866,866,738,33,33,0,0,0,0,-0.639333,0.011333,0.035222,0.353717,-0.639333,-0.002632,6.729582,1.25,132,-60,59,0.671668,0.58,0,0,0,0,0,0,-0.347838,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.162507,left,4105,2,0,18281,0,1
recovery,session_20260423_153802,31,0,0,0,0,1776980292000,2640833,running,recover,recover,heuristic,left_hard,141,1,13,0.102564,0.199733,0.199733,78,23,16,19,20,23,0,0,0,0,0.094,0.057333,0.111333,0.2672,0,0,0,0,-180,180,0,0.656265,0.58,0,0,0,0,0,0,-0.317299,right_outer,0,0,auto:line_lost,1,normal,0,0,left,4355,2,0,18283,0,1
curve,session_20260423_153802,32,0,0,0,0,1776980292000,2641085,running,right_soft,right_soft,heuristic,right_hard,117,0,0,0.085714,0.922633,0.922633,2345,848,251,821,848,425,0,0,0,0,0.078,-0.056,-0.04,0.433528,0.078,0.029036,-8.438198,-1.25,0,227,101,0.877494,0.58,0,0,0,0,0,0,0.25337,right_inner,0,0,auto:ai_track_mode,1,normal,1,0.795278,right,4607,3,0,18284,0,1
curve,session_20260423_153802,33,0,0,0,0,1776980292000,2641336,running,left_hard,left_hard,heuristic,left_hard,-908,0,0,-0.903925,0.891844,0.891844,1707,822,803,822,59,23,0,0,0,0,-0.605333,-0.003333,0.001333,0.008445,-0.605333,-0.087343,0.131122,-0.198127,60,87,73,0.822355,0.58,0,0,0,0,0,0,-0.362017,left_inner,0,0,auto:ai_track_mode,1,normal,0,0.181814,left,4858,3,0,18285,0,1
curve,session_20260423_153802,34,0,0,0,0,1776980293000,2641586,running,left_hard,left_hard,heuristic,left_hard,-1164,0,0,-0.895899,0.896161,0.896161,1268,940,940,262,35,31,0,0,0,0,-0.776,-0.02,-0.011889,0.307023,-0.776,-0.034333,-6.962237,-1.25,-60,123,55,0.824569,0.58,0,0,0,0,0,0,-0.370729,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.137647,left,5108,3,0,18286,0,1
curve,session_20260423_153802,35,0,0,0,0,1776980293000,2641836,running,left_hard,left_hard,heuristic,left_hard,-950,0,0,-0.947338,0.904011,0.904011,1709,835,835,829,25,20,0,0,0,0,-0.633333,-0.008,0.001,0.006877,-0.633333,-0.100976,0.111919,-0.220053,60,89,73,0.819574,0.58,0,0,0,0,0,0,-0.382353,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.181846,left,5358,3,0,18287,0,1
straight,session_20260423_153802,36,0,0,0,0,1776980293000,2642088,running,left_soft,left_soft,heuristic,straight,-238,0,0,-0.331072,0.8643,0.8643,1474,846,135,846,466,27,0,0,0,0,-0.158667,-0.027333,-0.022111,0.399495,-0.158667,-0.096376,-8.660719,-1.25,0,236,105,0.87088,0.58,0,0,0,0,0,0,-0.25,left_inner,0,0,auto:ai_track_mode,1,normal,0,0.180768,left,5609,3,0,18288,0,1
curve,session_20260423_153802,37,0,0,0,0,1776980293000,2642338,running,left_hard,left_hard,heuristic,left_hard,-1251,0,0,-0.835938,0.825236,0.825236,1024,900,900,40,38,46,0,0,0,0,-0.834,-0.003333,-0.000778,0.047359,-0.834,-0.011404,-1.13731,-0.836624,60,108,59,0.790198,0.58,0,0,0,0,0,0,-0.3296,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.128003,left,5860,3,0,18289,0,1
curve,session_20260423_153802,38,0,0,0,0,1776980294000,2642589,running,right_hard,right_hard,heuristic,left_hard,947,0,0,0.928611,0.940717,0.940717,1793,891,25,39,838,891,0,0,0,0,0.631333,-0.006667,-0.000556,0.001883,0.631333,0.009742,-0.013739,0.251876,92,60,74,0.900285,0.58,0,0,0,0,0,0,0.25,right_outer,0,0,auto:ai_track_mode,1,normal,0,0.196874,right,6111,3,0,18291,0,1
straight,session_20260423_153802,39,0,0,0,0,1776980294000,2642839,running,straight,straight,heuristic,straight,-37,0,0,-0.073171,0.839967,0.839967,1558,811,25,811,699,23,0,0,0,0,-0.024667,-0.019333,-0.006222,0.188849,-0.024667,0.079426,-4.347899,-1.25,0,255,120,0.899911,0.58,0,0,0,0,0,0,0.25,left_inner,0,0,auto:ai_track_mode,1,normal,0,0.273617,left,6361,3,0,18292,0,1
recovery,session_20260423_153802,40,0,0,0,0,1776980294000,2643091,running,recover,recover,heuristic,left_hard,-381,1,13,-0.327273,0.216253,0.216253,110,52,52,21,9,28,0,0,0,0,-0.254,-0.07,0.005889,0.014133,0,0,0,0,-180,180,0,0.520216,0.58,0,0,0,0,0,0,-0.165215,left_outer,0,0,auto:line_lost,1,normal,0,0,left,6612,3,0,18294,0,1
curve,session_20260423_153802,41,0,0,0,0,1776980294000,2643340,running,right_hard,right_hard,heuristic,right_hard,859,0,0,0.84985,0.859178,0.859178,1665,800,17,108,800,740,0,0,0,0,0.572667,-0.010667,-0.007,0.164019,0.572667,0.043906,-3.680468,-1.25,-60,157,70,0.849028,0.58,0,0,0,0,0,0,0.372829,right_inner,0,0,auto:ai_track_mode,1,normal,0,0.173109,right,6862,3,0,18295,0,1
straight,session_20260423_153802,42,0,0,0,0,1776980295000,2643591,running,straight,straight,heuristic,straight,-10,0,0,-0.021563,0.824422,0.824422,1484,735,23,735,703,23,0,0,0,0,-0.006667,-0.001333,-0.000778,0.034867,-0.006667,0.103987,-0.825006,-0.238852,98,158,128,0.934674,0.58,0,0,0,0,0,0,-0.25,left_inner,0,0,auto:ai_track_mode,1,normal,0,0.290745,right,7113,3,0,18296,0,1
straight,session_20260423_153802,43,0,0,0,0,1776980295000,2643842,running,straight,straight,heuristic,straight,-38,0,0,-0.055215,0.991933,0.991933,1956,975,57,975,888,36,0,0,0,0,-0.025333,0.002,0.001556,0.031505,-0.025333,0.097763,0.694282,0.231011,156,98,127,0.958972,0.58,0,0,0,0,0,0,-0.25,left_inner,0,0,auto:ai_track_mode,1,normal,0,0.305395,left,7364,3,0,18297,0,1
curve,session_20260423_153802,44,0,0,0,0,1776980295000,2644093,running,right_hard,right_hard,heuristic,right_hard,964,0,0,0.935345,0.943778,0.943778,1856,949,27,33,847,949,0,0,0,0,0.642667,-0.005333,0.003111,0.007594,0.642667,0.127699,-0.003187,0.266344,98,60,78,0.838998,0.58,0,0,0,0,0,0,0.383982,right_outer,0,0,auto:ai_track_mode,1,normal,0,0.206968,right,7614,3,0,18298,0,1
straight,session_20260423_153802,45,0,0,0,0,1776980295000,2644343,running,left_hard,left_hard,heuristic,straight,-880,0,0,-0.901985,0.857297,0.857297,1612,815,718,815,54,25,0,0,0,0,-0.586667,-0.016667,-0.083333,0.530737,-0.586667,0.207685,-8.268431,-1.25,-60,175,78,0.927517,0.58,0,0,0,0,0,0,-0.25,left_inner,0,0,auto:ai_track_mode,1,normal,0,0.138144,left,7864,3,0,18299,0,1
curve,session_20260423_153802,46,0,0,0,0,1776980296000,2644592,running,left_hard,left_hard,heuristic,left_hard,-972,0,0,-0.659574,0.312942,0.312942,235,170,170,25,21,19,0,0,0,0,-0.648,0.064667,0.016,0.239613,-0.648,-0.001555,5.030326,1.25,119,-60,53,0.715186,0.58,0,0,0,0,0,0,-0.353858,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.02772,left,8114,3,0,18300,0,1
straight,session_20260423_153802,47,0,0,0,0,1776980296000,2644844,running,straight,straight,heuristic,straight,-89,0,0,-0.108844,0.765764,0.765764,1470,750,65,750,642,13,0,0,0,0,-0.059333,-0.014667,-0.003444,0.123892,-0.059333,-0.011214,-2.890633,-0.927512,60,233,121,0.8537,0.58,0,0,0,0,0,0,-0.25,left_inner,0,0,auto:ai_track_mode,1,normal,0,0.247123,left,8365,3,0,18302,0,1
curve,session_20260423_153802,48,0,0,0,0,1776980296000,2645093,running,left_hard,left_soft,heuristic,left_hard,-707,0,0,-0.647416,0.919461,0.919461,1974,846,780,846,325,23,0,0,0,0,-0.471333,0.105333,0.029667,0.373968,-0.471333,-0.034841,7.569209,1.25,153,-60,68,0.767797,0.58,0,0,0,0,0,0,-0.375517,left_inner,0,0,auto:ai_track_mode,1,normal,0,0.505771,left,8615,3,0,18303,0,1
straight,session_20260423_153802,49,0,0,0,0,1776980296000,2645343,running,straight,straight,heuristic,straight,96,0,0,0.122036,0.939656,0.939656,1729,885,23,736,885,85,0,0,0,0,0.064,0,0.002111,0.0403,0.064,-0.072114,0.880832,0.322932,164,84,124,0.939947,0.58,0,0,0,0,0,0,0.25,right_inner,0,0,auto:ai_track_mode,1,normal,0,0.26123,right,8865,3,0,18304,0,1
curve,session_20260423_153802,50,0,0,0,0,1776980297000,2645593,running,right_hard,right_hard,heuristic,right_soft,927,0,0,0.91851,0.933403,0.933403,1718,827,17,53,827,821,0,0,0,0,0.618,0.023333,0.057111,0.504991,0.618,-0.002848,9.198103,1.25,150,-60,67,0.918118,0.58,0,0,0,0,0,0,0.218851,right_inner,0,0,auto:ai_track_mode,1,normal,0,0.165293,right,9115,3,0,18305,0,1
curve,session_20260423_153802,51,0,0,0,0,1776980297000,2645843,running,right_hard,right_hard,heuristic,right_hard,919,0,0,0.915553,0.950042,0.950042,1871,901,28,51,901,891,0,0,0,0,0.612667,-0.007333,-0.000556,0.057806,0.612667,0.11495,-1.41182,-0.356286,60,97,72,0.871111,0.58,0,0,0,0,0,0,0.365407,right_inner,0,0,auto:ai_track_mode,1,normal,0,0.211535,right,9365,3,0,18306,0,1
curve,session_20260423_153802,52,0,0,0,0,1776980297000,2646095,running,left_hard,left_hard,heuristic,left_hard,-937,0,0,-0.941309,0.926364,0.926364,1772,864,856,864,23,29,0,0,0,0,-0.624667,0.002,0.001333,0.011259,-0.624667,0.055725,-0.201488,-0.326288,60,95,72,0.875656,0.58,0,0,0,0,0,0,-0.368115,left_inner,0,0,auto:ai_track_mode,1,normal,0,0.193144,left,9617,3,0,18307,0,1
curve,session_20260423_153802,53,0,0,0,0,1776980297000,2646344,running,right_hard,right_hard,heuristic,left_hard,860,0,0,0.867147,0.917158,0.917158,1942,935,49,80,935,878,0,0,0,0,0.573333,0.033333,0.094556,0.595545,0.573333,-0.005199,9.215292,1.25,153,-60,68,0.735678,0.58,0,0,0,0,0,0,-0.343159,right_inner,0,0,auto:ai_track_mode,1,normal,0,0.193778,right,9866,3,0,18309,0,1
curve,session_20260423_153802,54,0,0,0,0,1776980298000,2646595,running,right_hard,right_hard,heuristic,right_hard,924,0,0,0.913435,0.930247,0.930247,1779,868,35,42,834,868,0,0,0,0,0.616,-0.002667,-0.004556,0.073798,0.616,0.071094,-1.571617,-0.419805,60,105,74,0.859411,0.58,0,0,0,0,0,0,0.365255,right_outer,0,0,auto:ai_track_mode,1,normal,0,0.193118,right,10116,3,0,18310,0,1
straight,session_20260423_153802,55,0,0,0,0,1776980298000,2646844,running,straight,straight,heuristic,straight,-11,0,0,-0.040208,0.822431,0.822431,1542,786,16,786,711,29,0,0,0,0,-0.007333,0.008667,0.002444,0.019119,-0.007333,0.067553,0.331296,0.116531,142,114,128,0.862717,0.58,0,0,0,0,0,0,-0.25,left_inner,0,0,auto:ai_track_mode,1,normal,0,0.288081,left,10366,3,0,18311,0,1
straight,session_20260423_153802,56,0,0,0,0,1776980298000,2647094,running,right_hard,right_hard,heuristic,straight,821,0,0,0.855609,0.898811,0.898811,1676,860,35,86,860,695,0,0,0,0,0.547333,0.080667,0.081111,0.577146,0.547333,0.103716,9.561996,1.25,184,0,82,0.968171,0.58,0,0,0,0,0,0,0.25,right_inner,0,0,auto:ai_track_mode,1,normal,0,0.15115,right,10616,3,0,18312,0,1
curve,session_20260423_153802,57,0,0,0,0,1776980298000,2647346,running,right_hard,right_hard,heuristic,right_hard,815,0,0,0.764642,0.898433,0.898433,1844,817,19,198,810,817,0,0,0,0,0.543333,0.029333,0.04,0.457285,0.543333,0.18398,9.03213,1.25,162,-60,72,0.863478,0.58,0,0,0,0,0,0,0.276813,right_outer,0,0,auto:ai_track_mode,1,normal,0,0.194731,right,10868,3,0,18313,0,1
curve,session_20260423_153802,58,1,1,1776980300511,131,1776980299000,2647597,running,right_hard,right_hard,heuristic,right_hard,890,0,0,0.895355,0.986708,0.986708,2045,985,48,59,985,953,0,0,0,0,0.593333,0,-0.000556,0.013342,0.593333,0.132025,-0.300204,0.126667,82,64,73,0.882557,0.58,0,0,0,0,0,0,0.357214,right_inner,0,0,auto:ai_track_mode,1,normal,0,0.243058,right,11119,4,1,18314,0,1
straight,session_20260423_153802,59,1,0,1776980300511,383,1776980299000,2647849,running,straight,straight,heuristic,straight,-1,0,0,-0.014249,0.848392,0.848392,1544,762,21,762,732,29,0,0,0,0,-0.000667,0.015333,-0.003444,0.017305,-0.000667,0.217936,0.22596,0.117094,144,114,129,0.90084,0.58,0,0,0,0,0,0,-0.25,left_inner,0,0,auto:ai_track_mode,1,normal,0,0.297331,left,11371,4,1,18315,0,1
curve,session_20260423_153802,60,1,0,1776980300511,657,1776980299000,2648101,running,left_hard,left_hard,heuristic,left_hard,-1307,0,0,-0.871756,0.622986,0.622986,655,590,590,23,23,19,0,0,0,0,-0.871333,0.005333,0.001333,0.103523,-0.871333,0.001771,2.508078,0.757777,96,60,55,0.717368,0.58,0,0,0,0,0,0,-0.356259,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.077769,left,11622,4,1,18316,0,1
curve,session_20260423_153802,61,1,0,1776980300511,923,1776980299000,2648351,running,left_hard,left_hard,heuristic,left_soft,-969,0,0,-0.947879,0.832481,0.832481,1650,837,837,770,24,19,0,0,0,0,-0.646,0.022,0.000222,0.069472,-0.646,-0.02454,1.723469,0.469941,110,60,75,0.856605,0.58,0,0,0,0,0,0,-0.156792,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.170961,left,11872,4,1,18318,0,1
recovery,session_20260423_153802,62,1,0,1776980300511,1157,1776980300000,2648601,running,recover,recover,heuristic,recover,86,1,86,0.086957,0.18385,0.18385,92,27,23,19,23,27,0,0,0,0,0.057333,0.002667,-0.014444,0.034667,0,0,0,0,-180,180,0,0.351302,0.58,0,0,0,0,0,0,-0.25,right_outer,0,0,auto:line_lost,1,normal,0,0,left,12123,4,1,18320,0,1
curve,session_20260423_153802,63,1,0,1776980300511,1421,1776980300000,2648850,running,right_hard,right_hard,heuristic,right_soft,79,0,0,0.122368,0.936017,0.936017,1757,906,47,724,906,80,0,0,0,0,0.052667,-0.046667,-0.076,0.573016,0.052667,0.05703,-9.765389,-1.25,0,213,95,0.858002,0.58,0,0,0,0,0,0,0.275583,right_inner,0,0,auto:ai_track_mode,1,normal,0,0.24134,right,12372,4,1,18321,0,1
straight,session_20260423_153802,64,1,0,1776980300511,1641,1776980300000,2649101,running,straight,straight,heuristic,straight,-1,0,0,-0.014563,0.890719,0.890719,1648,819,17,819,785,27,0,0,0,0,-0.000667,-0.002667,0.001,0.012337,-0.000667,0.05838,-0.248435,-0.065665,121,137,129,0.942186,0.58,0,0,0,0,0,0,-0.25,left_inner,0,0,auto:ai_track_mode,1,normal,0,0.30458,left,12623,4,1,18322,0,1
recovery,session_20260423_153802,65,1,0,1776980300511,1885,1776980300000,2649351,running,recover,recover,heuristic,recover,116,1,76,0.081761,0.204383,0.204383,159,47,35,38,39,47,0,0,0,0,0.077333,0.009333,-0.001444,0.003467,0,0,0,0,180,-180,0,0.352601,0.58,0,0,0,0,0,0,0.25,right_outer,0,0,auto:line_lost,1,normal,0,0,right,12873,4,1,18324,0,1
curve,session_20260423_153802,66,1,0,1776980300511,2165,1776980301000,2649601,running,left_soft,left_soft,heuristic,left_hard,-378,0,0,-0.255178,0.9483,0.9483,2414,881,634,881,870,29,0,0,0,0,-0.252,0.016,0.020667,0.386479,-0.252,-0.038636,8.421967,1.25,202,0,90,0.880328,0.58,0,0,0,0,0,0,-0.315166,left_inner,0,0,auto:ai_track_mode,1,normal,0,0.574371,left,13123,4,1,18325,0,1
curve,session_20260423_153802,67,1,0,1776980300511,2401,1776980301000,2649851,running,right_soft,right_soft,heuristic,right_hard,398,0,0,0.265023,0.948483,0.948483,2879,915,143,915,911,910,0,0,0,0,0.265333,-0.069333,-0.055667,0.490114,0.265333,0.005336,-8.91286,-1.25,0,180,80,0.808949,0.58,0,0,0,0,0,0,0.376162,left_inner,0,0,auto:ai_track_mode,1,normal,0,0.6412,right,13373,4,1,18326,0,1
straight,session_20260423_153802,68,1,0,1776980300511,2719,1776980301000,2650102,running,right_soft,right_soft,heuristic,straight,475,0,0,0.829949,0.687781,0.687781,788,663,10,57,663,58,0,0,0,0,0.316667,0.01,0.050889,0.401482,0.316667,0.017549,6.983729,1.25,222,0,99,0.934007,0.58,0,0,0,0,0,0,-0.25,right_inner,0,0,auto:ai_track_mode,1,normal,0,0.049777,right,13623,5,1,18328,0,1
straight,session_20260423_153802,69,1,0,1776980300511,2886,1776980301000,2650352,running,straight,straight,heuristic,straight,-5,0,0,-0.007038,0.860467,0.860467,1563,768,19,768,760,16,0,0,0,0,-0.003333,-0.02,-0.005889,0.128725,-0.003333,0.069723,-2.864792,-0.885547,60,233,124,0.918679,0.58,0,0,0,0,0,0,0.25,left_inner,0,0,auto:ai_track_mode,1,normal,0,0.299215,right,13874,5,1,18329,0,1
recovery,session_20260423_153802,70,1,0,1776980300511,3165,1776980302000,2650603,running,recover,recover,heuristic,recover,-40,1,26,0.009009,0.19095,0.19095,111,34,34,21,27,29,0,0,0,0,-0.026667,0.027333,0.035778,0.085867,0,0,0,0,-180,180,0,0.331675,0.58,0,0,0,0,0,0,-0.25,left_outer,0,0,auto:line_lost,1,normal,0,0,left,14125,5,1,18331,0,1
curve,session_20260423_153802,71,1,0,1776980300511,3389,1776980302000,2650855,running,left_hard,left_hard,heuristic,left_hard,-1267,0,0,-0.879342,0.816156,0.816156,1094,937,937,91,35,31,0,0,0,0,-0.844667,-0.012,-0.006444,0.093608,-0.844667,-0.005593,-1.953521,-1.20216,-60,127,58,0.78254,0.58,0,0,0,0,0,0,-0.347129,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.128553,left,14376,5,1,18332,0,1
recovery,session_20260423_153802,72,1,0,1776980300511,3639,1776980302000,2651104,running,left_hard,left_hard,heuristic,recover,-1133,0,0,-0.894737,0.799786,0.799786,1292,919,919,305,35,33,0,0,0,0,-0.755333,0.076667,0.011778,0.13453,-0.755333,0,2.656595,0.959067,105,60,54,0.345128,0.58,0,0,0,0,0,0,-0.25,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.137086,left,14626,5,1,18334,0,1
curve,session_20260423_153802,73,1,0,1776980300511,3890,1776980302000,2651355,running,left_hard,left_hard,heuristic,right_soft,-1177,0,0,-0.921807,0.820617,0.820617,1151,849,849,257,21,24,0,0,0,0,-0.784667,-0.026667,-0.023667,0.371419,-0.784667,-0.012811,-7.86548,-1.25,-60,132,59,0.899263,0.58,0,0,0,0,0,0,-0.148708,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.115626,left,14877,6,1,18335,0,1
curve,session_20260423_153802,74,1,0,1776980300511,4177,1776980303000,2651605,running,right_hard,right_hard,heuristic,right_hard,977,0,0,0.94646,0.856539,0.856539,1681,861,13,32,775,861,0,0,0,0,0.651333,-0.002667,-0.000111,0.001025,0.651333,0.000444,0.018953,0.270403,90,60,71,0.801861,0.58,0,0,0,0,0,0,0.383358,right_outer,0,0,auto:ai_track_mode,1,normal,0,0.17656,right,15127,6,1,18337,0,1
curve,session_20260423_153802,75,1,0,1776980300511,4410,1776980303000,2651856,running,right_hard,right_hard,heuristic,right_hard,983,0,0,0.960836,0.895672,0.895672,1532,777,7,23,725,777,0,0,0,0,0.655333,0.008667,0.001556,0.066833,0.655333,0.065375,1.577487,0.943266,134,60,69,0.801621,0.58,0,0,0,0,0,0,0.382042,right_outer,0,0,auto:ai_track_mode,1,normal,1,0.149401,right,15378,7,1,18338,0,1
curve,session_20260423_153802,76,1,0,1776980300511,4648,1776980303000,2652107,running,right_hard,right_hard,heuristic,right_hard,916,0,0,0.908504,0.945,0.945,1858,893,35,50,880,893,0,0,0,0,0.610667,0.008,-0.000889,0.007268,0.610667,0.153066,0.12836,0.324216,97,60,74,0.852757,0.58,0,0,0,0,0,0,0.370234,right_outer,0,0,auto:ai_track_mode,1,normal,0,0.208832,right,15629,7,1,18339,0,1
curve,session_20260423_153802,77,1,0,1776980300511,4908,1776980303000,2652357,running,right_hard,right_hard,heuristic,right_hard,862,0,0,0.877996,0.942597,0.942597,1836,909,38,74,909,815,0,0,0,0,0.574667,-0.018,-0.01,0.214906,0.574667,0.065054,-4.772657,-1.25,-60,153,68,0.809671,0.58,0,0,0,0,0,0,0.389602,right_inner,0,0,auto:ai_track_mode,1,normal,0,0.202856,right,15879,7,1,18340,0,1
curve,session_20260423_153802,78,1,0,1776980300511,5147,1776980304000,2652609,running,left_hard,left_hard,heuristic,left_hard,-1189,0,0,-0.809441,0.873214,0.873214,1144,955,955,80,52,57,0,0,0,0,-0.792667,0.006667,0.000778,0.016105,-0.792667,0.037727,0.355962,-0.151895,60,72,63,0.864153,0.58,0,0,0,0,0,0,-0.369247,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.138029,left,16130,7,1,18341,0,1
recovery,session_20260423_153802,79,1,0,1776980300511,5397,1776980304000,2652859,running,left_hard,left_hard,heuristic,recover,-911,0,0,-0.910148,0.916936,0.916936,1892,907,900,907,49,36,0,0,0,0,-0.607333,0.012667,0.043556,0.377019,-0.607333,-0.004193,6.812133,1.25,130,-60,58,0.330566,0.58,0,0,0,0,0,0,-0.25,left_inner,0,0,auto:ai_track_mode,1,normal,0,0.201038,left,16381,7,1,18343,0,1
curve,session_20260423_153802,80,1,0,1776980300511,5654,1776980304000,2653109,running,right_hard,right_hard,heuristic,right_hard,1175,0,0,0.883128,0.915758,0.915758,1215,925,33,38,219,925,0,0,0,0,0.783333,0.05,0.022222,0.354406,0.783333,0.009387,7.526824,1.25,121,-60,54,0.850752,0.58,0,0,0,0,0,0,0.375399,right_outer,0,0,auto:ai_track_mode,1,normal,0,0.129475,right,16631,7,1,18344,0,1
curve,session_20260423_153802,81,1,0,1776980300511,5894,1776980304000,2653359,running,right_hard,right_hard,heuristic,right_hard,834,0,0,0.84326,0.920872,0.920872,1595,802,9,116,802,668,0,0,0,0,0.556,-0.021333,0.000222,0.104691,0.556,0.071086,-2.603936,-0.904089,60,140,74,0.86452,0.58,0,0,0,0,0,0,0.356853,right_inner,0,0,auto:ai_track_mode,1,normal,0,0.163402,right,16881,7,1,18345,0,1
curve,session_20260423_153802,82,1,0,1776980300511,6142,1776980305000,2653609,running,left_hard,left_hard,heuristic,left_hard,-1185,0,0,-0.795053,0.577303,0.577303,566,474,474,34,30,28,0,0,0,0,-0.79,-0.014,0.000778,0.016167,-0.79,0.000499,-0.357517,-0.472385,60,91,62,0.734116,0.58,0,0,0,0,0,0,-0.337205,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.062832,left,17131,7,1,18346,0,1
